,NPPES Provider ZIP Code,NPPES Provider State,total_claims,opioid_claims,extended_release_opioid_claims,zipcode,county
17296,84312,UT,31391,1806,12,84312,['Box Elder County']
17297,67867,KS,26883,1640,44,67867,['Gray County']
17298,61629,IL,374,170,0,61629,[None]
17299,46792,IN,18548,751,0,46792,['Huntington County']
17300,8228,NJ,5386,75,0,08228,[None]
17301,68902,NE,91,12,0,68902,[None]
17302,57259,SD,4079,211,0,57259,['Grant County']
17303,47871,IN,14979,520,37,47871,[None]
17304,54129,WI,4797,208,16,54129,['Calumet County']
17305,77441,TX,12892,324,0,77441,['Fort Bend County']
17306,48090,MI,93,12,0,48090,[None]
17307,11718,NY,513,108,0,11718,['Suffolk County']
17308,62264,IL,3163,183,0,62264,['St. Clair County']
17309,83624,ID,1343,119,0,83624,['Owyhee County']
17310,12996,NY,15931,444,0,12996,['Essex County']
17311,69103,NE,10746,269,0,69103,[None]
17312,43521,OH,7384,129,11,43521,['Fulton County']
17313,61739,IL,36273,1531,0,61739,['Livingston County']
17314,73860,OK,4906,224,0,73860,['Woods County']
17315,7073,NJ,19016,457,0,07073,['Bergen County']
17316,69123,NE,3530,291,0,69123,['Lincoln County']
17317,65631,MO,2018,29,0,65631,['Christian County']
17318,71643,AR,18330,659,0,71643,['Lincoln County']
17319,59086,MT,2452,182,0,59086,['Park County']
17320,13902,NY,2087,34,0,13902,[None]
17321,5764,VT,14160,1631,12,05764,['Rutland County']
17322,72115,AR,73,17,0,72115,[None]
17323,98611,WA,7504,335,0,98611,['Cowlitz County']
17324,96137,CA,9770,1540,61,96137,['Lassen County']
17325,83236,ID,7190,560,30,83236,['Bingham County']
17326,56567,MN,24030,895,20,56567,['Otter Tail County']
17327,6338,CT,243,48,0,06338,[None]
17328,18255,PA,26358,1340,0,18255,['Carbon County']
17329,73082,OK,5026,91,0,73082,['Grady County']
17330,32644,FL,10068,195,0,32644,[None]
17331,74502,OK,2053,48,0,74502,[None]
17332,21409,MD,175,27,0,21409,['Anne Arundel County']
17333,34443,FL,438,45,0,34443,[None]
17334,50669,IA,14109,496,14,50669,['Grundy County']
17335,50643,IA,16560,484,0,50643,['Black Hawk County']
17336,47140,IN,24525,650,0,47140,['Crawford County']
17337,64110,CA,2337,99,0,64110,['Jackson County']
17338,57314,SD,1642,97,0,57314,['Sanborn County']
17339,10920,NY,3034,87,0,10920,['Rockland County']
17340,1535,MA,6508,511,13,01535,['Worcester County']
17341,98191,WA,22,11,0,98191,[None]
17342,68760,NE,1914,179,0,68760,['Knox County']
17343,59011,MT,13246,704,0,59011,['Sweet Grass County']
17344,29429,SC,58,23,0,29429,['Charleston County']
17345,49285,MI,9564,309,0,49285,['Ingham County']
17346,63034,MO,339,62,0,63034,['St. Louis County']
17347,57579,SD,1839,74,0,57579,['Mellette County']
17348,77659,TX,2829,169,0,77659,['Hardin County']
17349,55736,MN,2480,159,0,55736,['St. Louis County']
17350,62203,IL,7505,40,0,62203,['St. Clair County']
17351,50682,IA,4302,124,0,50682,['Buchanan County']
17352,12790,NY,9736,329,0,12790,['Sullivan County']
17353,62458,IL,413,52,0,62458,['Fayette County']
17354,60122,IL,195,60,0,60122,[None]
17355,60688,IL,3315,172,0,60688,[None]
17356,28275,NC,59,15,0,28275,[None]
17357,7513,NJ,3853,65,0,07513,['Passaic County']
17358,46044,IN,54965,6597,92,46044,['Madison County']
17359,12748,NY,9043,698,13,12748,['Sullivan County']
17360,35217,AL,15017,537,13,35217,['Jefferson County']
17361,67330,KS,8845,413,0,67330,['Labette County']
17362,87417,NM,179,53,0,87417,['San Juan County']
17363,49254,MI,10101,961,0,49254,['Jackson County']
17364,95115,CA,891,13,0,95115,[None]
17365,53964,WI,1688,124,0,53964,['Marquette County']
17366,13626,NY,3884,157,0,13626,['Lewis County']
17367,36040,AL,31791,1941,0,36040,['Lowndes County']
17368,25034,WV,127,13,0,25034,[None]
17369,6903,CT,416,16,0,06903,['Fairfield County']
17370,90077,CA,286,23,0,90077,['Los Angeles County']
17371,87151,NM,10682,111,0,87151,[None]
17372,1239,MA,1776,46,0,01239,[None]
17373,72662,AR,580,165,0,72662,['Boone County']
17374,20841,MD,581,109,0,20841,['Montgomery County']
17375,30337,GA,6042,101,0,30337,['Fulton County']
17376,98296,WA,584,38,0,98296,['Snohomish County']
17377,27349,NC,3885,292,0,27349,['Alamance County']
17378,30471,GA,5026,138,0,30471,['Emanuel County']
17379,8068,NJ,8983,304,0,08068,['Burlington County']
17380,16151,PA,9147,266,0,16151,[None]
17381,4493,ME,7187,310,0,04493,['Penobscot County']
17382,17820,PA,46041,2121,252,17820,['Columbia County']
17383,97633,OR,19700,576,0,97633,['Klamath County']
17384,38857,MS,1205,24,0,38857,['Lee County']
17385,69034,NE,21922,969,83,69034,['Red Willow County']
17386,30456,GA,1302,96,0,30456,['Burke County']
17387,72301,AS,206,48,0,72301,['Crittenden County']
17388,37780,TN,5915,107,0,37780,[None]
17389,44021,OH,120,47,0,44021,['Geauga County']
17390,35120,AL,415,213,0,35120,['St. Clair County']
17391,56472,MN,9798,239,0,56472,['Crow Wing County']
17392,30757,GA,2928,207,0,30757,['Dade County']
17393,81224,CO,492,84,0,81224,['Gunnison County']
17394,31416,TN,18880,1195,51,31416,[None]
17395,54011,WI,17630,591,19,54011,['Pierce County']
17396,47995,IN,2702,156,0,47995,['White County']
17397,44681,OH,45251,1064,0,44681,['Tuscarawas County']
17398,72512,AR,1344,113,0,72512,['Izard County']
17399,47451,IN,224,62,0,47451,['Lawrence County']
17400,63953,MO,1825,28,0,63953,['Ripley County']
17401,96762,HI,5145,169,0,96762,['Honolulu County']
17402,83871,ID,1056,70,0,83871,['Latah County']
17403,70142,LA,709,139,0,70142,[None]
17404,92397,CA,26,11,0,92397,['San Bernardino County']
17405,19074,PA,4531,1367,78,19074,['Delaware County']
17406,76656,TX,67,28,0,76656,['Falls County']
17407,99652,AK,576,266,0,99652,[None]
17408,45697,OH,15346,2041,16,45697,['Adams County']
17409,54484,WI,13679,865,12,54484,['Marathon County']
17410,32976,FL,10178,248,0,32976,['Brevard County']
17411,43260,OH,12609,948,57,43260,[None]
17412,55424,MN,9736,462,21,55424,['Hennepin County']
17413,14171,NY,14461,912,58,14171,['Cattaraugus County']
17414,7933,NJ,73,29,0,07933,['Morris County']
17415,36445,AL,367,118,0,36445,['Monroe County']
17416,63369,MO,224,90,0,63369,['Lincoln County']
17417,79706,TX,6566,964,0,79706,['Midland County']
17418,46539,IN,24486,932,17,46539,['Kosciusko County']
17419,53502,WI,4590,285,0,53502,['Green County']
17420,94556,CA,3303,212,14,94556,['Contra Costa County']
17421,70528,LA,280,59,0,70528,['Vermilion Parish']
17422,53516,WI,2986,216,18,53516,['Lafayette County']
17423,32511,FL,112,14,0,32511,[None]
17424,47838,IN,4737,416,0,47838,['Sullivan County']
17425,10958,NY,189,22,0,10958,['Orange County']
17426,76943,TX,26390,1461,0,76943,['Crockett County']
17427,35905,AL,20865,2802,43,35905,['Etowah County']
17428,43112,OH,6109,351,18,43112,['Fairfield County']
17429,85625,AZ,3842,310,37,85625,['Cochise County']
17430,18051,PA,14256,328,0,18051,['Lehigh County']
17431,92088,CA,414,61,0,92088,[None]
17432,2334,MA,7656,242,0,02334,[None]
17433,54110,WI,18173,463,0,54110,['Calumet County']
17434,85552,AZ,2676,214,0,85552,['Graham County']
17435,87533,NM,125,35,0,87533,[None]
17436,74002,OK,10756,445,0,74002,['Osage County']
17437,35474,AL,48836,4043,68,35474,['Hale County']
17438,47359,IN,24376,1248,0,47359,['Blackford County']
17439,47928,IN,6032,559,13,47928,['Vermillion County']
17440,42455,KY,8991,405,0,42455,['Webster County']
17441,92140,CA,1842,248,0,92140,[None]
17442,96055,CA,5996,553,0,96055,['Tehama County']
17443,57032,SD,2855,98,0,57032,['Lincoln County']
17444,27936,NC,131,30,0,27936,[None]
17445,49719,MI,20206,1306,64,49719,['Mackinac County']
17446,47874,IN,14421,1155,0,47874,['Parke County']
17447,71346,LA,46592,1817,13,71346,['Rapides Parish']
17448,17853,PA,24671,962,42,17853,['Snyder County']
17449,57564,SD,1184,188,0,57564,['Sully County']
17450,99170,WA,7402,1952,0,99170,['Whitman County']
17451,98085,MI,80,15,0,98085,[None]
17452,95247,CA,15492,715,0,95247,['Calaveras County']
17453,12814,NY,19635,576,0,12814,['Warren County']
17454,38841,MS,1544,78,0,38841,['Pontotoc County']
17455,39477,MS,6035,74,0,39477,[None]
17456,87510,NM,4707,731,11,87510,['Rio Arriba County']
17457,53686,ID,508,159,0,53686,[None]
17458,96322,ZZ,508,159,0,96322,[None]
17459,39342,MS,2970,41,0,39342,['Lauderdale County']
17460,30602,GA,135,16,0,30602,[None]
17461,28530,NC,5131,388,0,28530,['Pitt County']
17462,4476,ME,2690,51,0,04476,['Hancock County']
17463,79359,TX,1955,216,0,79359,['Gaines County']
17464,35222,AL,425,109,0,35222,['Jefferson County']
17465,97403,OR,9825,522,13,97403,['Lane County']
17466,85544,AZ,2191,169,0,85544,['Gila County']
17467,92502,CA,687,98,0,92502,[None]
17468,55356,MN,128,26,0,55356,['Hennepin County']
17469,48744,MI,603,142,0,48744,['Tuscola County']
17470,42029,KY,4842,287,0,42029,['Marshall County']
17471,60068,GA,370,14,0,60068,['Cook County']
17472,63336,MO,5021,489,0,63336,['Pike County']
17473,16115,PA,2362,161,0,16115,['Beaver County']
17474,77462,TX,2885,573,11,77462,[None]
17475,31328,GA,171,29,0,31328,['Chatham County']
17476,55733,MN,1409,105,0,55733,['Carlton County']
17477,37315,TN,6689,279,0,37315,[None]
17478,60471,IL,730,164,0,60471,['Cook County']
17479,34251,FL,59,12,0,34251,['Manatee County']
17480,66852,KS,44,14,0,66852,['Coffey County']
17481,61540,IL,4258,165,0,61540,['Marshall County']
17482,25003,WV,30490,826,0,25003,['Lincoln County']
17483,57226,SD,20439,930,0,57226,['Deuel County']
17484,79118,TX,271,92,0,79118,['Randall County']
17485,70509,LA,6055,94,0,70509,[None]
17486,32448,FL,546,18,0,32448,['Jackson County']
17487,60051,IL,7485,359,0,60051,['McHenry County']
17488,74451,OK,142,64,0,74451,['Cherokee County']
17489,64109,MO,99,42,0,64109,['Jackson County']
17490,56178,MN,38526,1527,70,56178,['Lincoln County']
17491,23824,VA,47390,2401,18,23824,['Nottoway County']
17492,27013,NM,1789,53,0,27013,['Rowan County']
17493,38361,TN,4209,1318,129,38361,['Hardin County']
17494,13420,NY,9871,40,0,13420,['Herkimer County']
17495,45221,OH,527,11,0,45221,[None]
17496,18615,PA,9803,201,13,18615,['Wyoming County']
17497,4864,ME,171,61,0,04864,['Knox County']
17498,15438,PA,24971,1160,11,15438,['Fayette County']
17499,58106,ND,2873,245,0,58106,[None]
17500,49782,MI,1479,85,0,49782,['Charlevoix County']
17501,4333,ME,1894,388,0,04333,[None]
17502,16372,PA,5081,213,0,16372,[None]
17503,70542,LA,3369,44,0,70542,['Vermilion Parish']
17504,25419,WV,11328,421,17,25419,['Berkeley County']
17505,87325,NM,5577,248,0,87325,['McKinley County']
17506,78657,TX,16146,835,15,78657,['Llano County']
17507,17965,PA,12851,333,0,17965,['Schuylkill County']
17508,16827,PA,248,56,0,16827,['Centre County']
17509,84317,UT,146,35,0,84317,['Weber County']
17510,16731,PA,5523,85,15,16731,['McKean County']
17511,12785,NY,366,52,0,12785,[None]
17512,50676,IA,8694,512,37,50676,['Bremer County']
17513,45171,OH,26298,1166,27,45171,['Brown County']
17514,16314,PA,34634,3329,233,16314,['Crawford County']
17515,28309,NC,84,21,0,28309,[None]
17516,66860,KS,431,14,0,66860,['Greenwood County']
17517,72675,AR,77,28,0,72675,['Searcy County']
17518,67437,KS,275,97,0,67437,['Osborne County']
17519,7034,NJ,6131,153,0,07034,['Morris County']
17520,37029,TN,327,151,0,37029,['Dickson County']
17521,41514,KY,118,11,0,41514,['Pike County']
17522,23350,VA,3805,1502,76,23350,['Northampton County']
17523,45723,OH,15451,828,0,45723,['Athens County']
17524,92365,CA,2744,375,14,92365,['San Bernardino County']
17525,4974,ME,6009,656,0,04974,['Waldo County']
17526,29565,SC,5823,284,0,29565,['Dillon County']
17527,61025,IL,3496,69,0,61025,['Jo Daviess County']
17528,38101,TN,11318,443,0,38101,[None]
17529,32772,FL,47094,1943,13,32772,[None]
17530,35078,AL,5112,167,0,35078,['Shelby County']
17531,67025,KS,7393,656,20,67025,['Sedgwick County']
17532,98685,CA,15644,967,0,98685,['Clark County']
17533,78341,TX,3402,161,0,78341,[None]
17534,28593,NC,309,46,0,28593,[None]
17535,21562,MD,2620,36,0,21562,['Allegany County']
17536,46161,IN,129,41,0,46161,['Shelby County']
17537,84783,UT,5099,192,0,84783,['Washington County']
17538,42206,KY,4143,252,0,42206,['Logan County']
17539,69357,NE,6679,297,0,69357,['Scotts Bluff County']
17540,38634,MS,16979,1156,0,38634,[None]
17541,47708,IN,136,41,0,47708,['Vanderburgh County']
17542,27897,NC,6063,60,0,27897,['Northampton County']
17543,50147,IA,4681,209,0,50147,['Wayne County']
17544,46917,IN,4511,169,0,46917,['Carroll County']
17545,62097,IL,79,14,0,62097,['Madison County']
17546,27880,NC,1055,48,0,27880,['Wilson County']
17547,37828,TN,356,40,0,37828,[None]
17548,44644,OH,22354,944,0,44644,['Carroll County']
17549,80731,CO,11801,496,0,80731,['Phillips County']
17550,35618,AL,40720,3080,0,35618,['Lawrence County']
17551,68446,NE,64159,3018,30,68446,['Otoe County']
17552,53006,WI,21393,633,19,53006,['Dodge County']
17553,67056,KS,2829,100,0,67056,['Harvey County']
17554,61753,IL,18889,845,0,61753,['McLean County']
17555,95736,CA,4210,407,38,95736,[None]
17556,8007,NJ,3834,169,0,08007,['Camden County']
17557,88028,NM,6198,463,50,88028,[None]
17558,48853,MI,7509,763,17,48853,[None]
17559,54228,WI,3719,50,0,54228,['Manitowoc County']
17560,49615,MI,9383,683,0,49615,['Antrim County']
17561,79235,TX,16752,532,0,79235,['Floyd County']
17562,9175,ZZ,3510,237,13,09175,[None]
17563,12210,NY,2373,164,0,12210,['Albany County']
17564,14775,NY,12056,338,0,14775,['Chautauqua County']
17565,20736,MD,9026,369,21,20736,['Calvert County']
17566,48189,MI,1014,85,0,48189,['Washtenaw County']
17567,83186,ID,2238,240,23,83186,[None]
17568,93602,CA,14219,958,28,93602,['Fresno County']
17569,4469,ME,4781,349,14,04469,[None]
17570,77489,TX,4219,129,0,77489,['Fort Bend County']
17571,24256,VA,28855,3342,58,24256,['Dickenson County']
17572,18219,PA,16480,1010,0,18219,[None]
17573,4029,ME,1550,80,0,04029,['Cumberland County']
17574,26440,WV,54157,2966,0,26440,['Taylor County']
17575,54426,WI,7954,430,22,54426,['Marathon County']
17576,98535,WA,6517,287,0,98535,['Grays Harbor County']
17577,77583,TX,5434,322,0,77583,['Brazoria County']
17578,30520,GA,398,98,0,30520,['Franklin County']
17579,46914,IN,6472,4072,0,46914,['Miami County']
17580,46147,IN,13270,761,43,46147,['Boone County']
17581,12920,NY,1735,188,0,12920,['Franklin County']
17582,62934,IL,2958,221,0,62934,['Gallatin County']
17583,22807,VA,116,30,0,22807,[None]
17584,9042,ZZ,1069,242,0,09042,[None]
17585,73049,OK,3627,181,0,73049,['Oklahoma County']
17586,17517,PA,23631,1324,59,17517,['Lancaster County']
17587,45340,OH,1840,79,0,45340,['Shelby County']
17588,29551,SC,12859,366,0,29551,[None]
17589,47164,IN,10047,155,0,47164,['Harrison County']
17590,57225,SD,9099,390,0,57225,['Clark County']
17591,31221,GA,7401,435,0,31221,[None]
17592,67232,KS,162,17,0,67232,['Sedgwick County']
17593,85417,AZ,287,15,0,85417,[None]
17594,32460,FL,2623,94,0,32460,['Jackson County']
17595,71765,AR,5984,503,72,71765,['Union County']
17596,61946,IL,530,79,0,61946,[None]
17597,47850,IN,278,95,0,47850,['Sullivan County']
17598,35216,MS,693,321,0,35216,['Jefferson County']
17599,53057,WI,24907,924,60,53057,['Fond du Lac County']
17600,18332,PA,277,13,0,18332,['Monroe County']
17601,10518,NY,2575,11,0,10518,['Westchester County']
17602,12583,NY,1097,57,0,12583,['Dutchess County']
17603,37012,TN,299,75,0,37012,['DeKalb County']
17604,63122,MD,44,22,0,63122,['St. Louis County']
17605,76932,TX,16893,623,0,76932,['Reagan County']
17606,74764,OK,1347,80,0,74764,['McCurtain County']
17607,54861,WI,75,29,0,54861,[None]
17608,39776,MS,5901,54,0,39776,['Chickasaw County']
17609,74602,OK,17922,1115,0,74602,[None]
17610,68532,NE,12212,722,0,68532,['Lancaster County']
17611,22553,VA,447,138,11,22553,['Spotsylvania County']
17612,60065,IL,3336,76,0,60065,[None]
17613,30148,GA,5772,399,0,30148,['Pickens County']
17614,92778,AA,594,175,0,92778,[None]
17615,20751,MD,24471,474,24,20751,['Anne Arundel County']
17616,20042,DC,2026,58,0,20042,[None]
17617,16371,PA,15895,1257,0,16371,['Warren County']
17618,83234,ID,2197,155,0,83234,['Bannock County']
17619,16229,PA,9303,109,0,16229,['Armstrong County']
17620,60678,IL,285,62,0,60678,[None]
17621,55946,MN,3677,96,0,55946,['Goodhue County']
17622,34423,FL,372,53,0,34423,[None]
17623,35576,AL,9810,155,0,35576,['Lamar County']
17624,78873,TX,1177,54,0,78873,['Real County']
17625,27605,NC,3022,170,12,27605,['Wake County']
17626,17009,PA,3699,64,0,17009,['Mifflin County']
17627,48893,MI,11933,526,0,48893,['Isabella County']
17628,72215,AR,124,43,0,72215,[None]
17629,75449,TX,7516,418,30,75449,['Fannin County']
17630,73450,OK,18347,2971,32,73450,['Johnston County']
17631,44305,OH,27263,1401,0,44305,['Summit County']
17632,96266,ZZ,371,73,0,96266,[None]
17633,39555,MS,12064,395,0,39555,[None]
17634,8720,NJ,510,92,0,08720,[None]
17635,99660,AK,1924,84,0,99660,[None]
17636,93581,CA,274,38,0,93581,[None]
17637,49427,MI,12312,477,22,49427,[None]
17638,3064,NH,1020,225,0,03064,['Hillsborough County']
17639,98053,WA,9710,388,0,98053,['King County']
17640,62995,IL,14253,962,22,62995,['Johnson County']
17641,41016,KY,4095,513,0,41016,['Kenton County']
17642,39432,MS,3602,180,0,39432,[None]
17643,65767,MO,10039,1044,36,65767,['Dallas County']
17644,2739,MA,873,66,0,02739,['Plymouth County']
17645,13409,NY,9181,361,31,13409,['Madison County']
17646,66533,KS,6942,375,0,66533,['Shawnee County']
17647,88336,NM,1201,74,0,88336,['Lincoln County']
17648,29846,SC,10955,428,0,29846,[None]
17649,27569,NC,11208,956,39,27569,['Johnston County']
17650,52346,IA,9930,312,38,52346,['Benton County']
17651,73538,OK,5608,689,51,73538,['Comanche County']
17652,32439,FL,10406,1430,61,32439,['Walton County']
17653,76651,TX,102,31,0,76651,['Ellis County']
17654,53068,WI,391,27,0,53068,[None]
17655,32453,FL,12043,1059,0,32453,[None]
17656,87024,NM,5932,294,16,87024,['Sandoval County']
17657,46919,IN,8327,229,0,46919,['Miami County']
17658,10590,NY,25705,221,0,10590,['Westchester County']
17659,37715,TN,11329,173,0,37715,['Claiborne County']
17660,58122,NC,1042,65,0,58122,[None]
17661,23501,VA,115,56,0,23501,[None]
17662,37389,AA,533,77,0,37389,['Coffee County']
17663,28879,NC,296,21,0,28879,[None]
17664,70533,LA,9430,290,0,70533,['Vermilion Parish']
17665,68038,NE,8936,276,0,68038,['Burt County']
17666,4008,ME,105,38,0,04008,['Sagadahoc County']
17667,1522,MA,987,41,0,01522,['Worcester County']
17668,65583,MO,14848,1721,22,65583,['Pulaski County']
17669,12871,NY,6758,504,0,12871,['Saratoga County']
17670,86054,AZ,4703,360,68,86054,[None]
17671,60408,IL,3325,254,0,60408,['Will County']
17672,88029,NM,6497,120,0,88029,[None]
17673,83327,ID,1808,132,0,83327,['Camas County']
17674,93524,CA,2468,145,0,93524,[None]
17675,30334,GA,2586,137,0,30334,['Fulton County']
17676,43017,CO,3346,252,0,43017,['Franklin County']
17677,78108,TX,1142,51,0,78108,['Guadalupe County']
17678,98295,WA,14099,1185,15,98295,['Whatcom County']
17679,38659,MS,4125,140,0,38659,['Marshall County']
17680,47557,IN,26600,2709,179,47557,['Knox County']
17681,38849,MS,10448,1333,53,38849,['Lee County']
17682,28055,NC,725,186,0,28055,[None]
17683,65255,MO,958,17,0,65255,['Boone County']
17684,94508,CA,9496,115,0,94508,['Napa County']
17685,7062,NJ,176,129,0,07062,['Union County']
17686,34488,FL,6215,102,0,34488,['Marion County']
17687,65102,MO,710,71,0,65102,[None]
17688,94613,CA,324,88,0,94613,[None]
17689,75975,TX,6907,314,0,75975,['Shelby County']
17690,41189,KY,16953,807,0,41189,['Lewis County']
17691,31772,GA,179,41,0,31772,['Worth County']
17692,78880,TX,795,48,0,78880,['Edwards County']
17693,14750,NY,11410,1148,142,14750,['Chautauqua County']
17694,10501,NY,32,11,0,10501,['Westchester County']
17695,81063,CO,9745,386,0,81063,['Crowley County']
17696,44606,OH,6402,144,0,44606,['Wayne County']
17697,15140,PA,11814,299,0,15140,['Allegheny County']
17698,97456,OR,2432,147,0,97456,['Benton County']
17699,13673,NY,4335,160,0,13673,['Jefferson County']
17700,25625,WV,29480,809,0,25625,['Logan County']
17701,75151,TX,11207,400,0,75151,[None]
17702,56097,MN,9729,351,13,56097,['Faribault County']
17703,55070,MN,1272,26,0,55070,['Anoka County']
17704,57451,SD,5882,40,0,57451,['Edmunds County']
17705,39630,MS,25804,735,0,39630,['Franklin County']
17706,42135,KY,143,36,0,42135,[None]
17707,85363,AZ,3392,2180,389,85363,['Maricopa County']
17708,23106,VA,169,50,0,23106,['King William County']
17709,80136,CO,3977,223,0,80136,['Adams County']
17710,60197,IL,160,60,0,60197,[None]
17711,24328,VA,15855,1022,17,24328,['Carroll County']
17712,49459,MI,31121,2323,16,49459,['Oceana County']
17713,47429,IN,186,47,0,47429,['Monroe County']
17714,91769,CA,3048,26,0,91769,[None]
17715,92624,CA,827,66,0,92624,['Orange County']
17716,85034,AZ,12342,886,89,85034,['Maricopa County']
17717,93725,CA,252,56,12,93725,['Fresno County']
17718,6151,CT,3605,352,0,06151,[None]
17719,19353,PA,15589,784,26,19353,[None]
17720,68779,NE,6110,213,0,68779,['Stanton County']
17721,14740,NY,30222,1417,26,14740,['Chautauqua County']
17722,27695,NC,8803,390,0,27695,[None]
17723,67133,KS,8949,964,50,67133,['Butler County']
17724,94592,CA,4153,47,0,94592,['Solano County']
17725,37692,TN,18191,1149,0,37692,['Unicoi County']
17726,68660,NE,30327,1542,45,68660,['Boone County']
17727,43963,OH,10404,1279,0,43963,['Jefferson County']
17728,39739,MS,9405,754,0,39739,['Noxubee County']
17729,90189,CA,243,16,0,90189,[None]
17730,45306,OH,2988,58,0,45306,['Shelby County']
17731,34956,FL,8423,120,0,34956,['Martin County']
17732,63436,MO,28125,2648,110,63436,['Ralls County']
17733,28619,NC,107,17,0,28619,[None]
17734,61537,IL,30773,1478,14,61537,['Marshall County']
17735,17202,PA,6383,220,14,17202,['Franklin County']
17736,15902,PA,13679,528,0,15902,['Cambria County']
17737,41721,KY,17337,954,0,41721,['Perry County']
17738,57053,SD,4544,87,0,57053,['Turner County']
17739,31566,GA,12843,409,0,31566,['Brantley County']
17740,86313,AZ,946,133,0,86313,[None]
17741,62044,IL,6952,358,0,62044,['Greene County']
17742,9630,AE,382,89,0,09630,[None]
17743,65632,MO,13692,398,0,65632,['Laclede County']
17744,53177,WI,4830,246,0,53177,['Racine County']
17745,88007,NM,7965,330,0,88007,['Doa Ana County']
17746,91109,CA,434,109,0,91109,[None]
17747,18237,PA,4414,213,0,18237,['Schuylkill County']
17748,44276,OH,222,68,0,44276,['Wayne County']
17749,33074,FL,2267,105,0,33074,[None]
17750,10588,NY,10582,258,0,10588,['Westchester County']
17751,53007,WI,1824,322,0,53007,['Waukesha County']
17752,64740,MO,655,199,0,64740,['Henry County']
17753,86027,AZ,3610,250,0,86027,[None]
17754,48019,MI,304,22,0,48019,[None]
17755,97024,OR,3819,186,0,97024,['Multnomah County']
17756,12608,NY,1384,742,0,12608,[None]
17757,84054,UT,4926,374,57,84054,['Davis County']
17758,15530,PA,18905,218,0,15530,['Somerset County']
17759,57769,SD,88,84,0,57769,['Meade County']
17760,19543,PA,4737,44,0,19543,['Berks County']
17761,48880,MI,13008,1058,47,48880,['Gratiot County']
17762,29152,SC,4404,272,14,29152,['Sumter County']
17763,75706,TX,888,36,0,75706,['Smith County']
17764,21635,MD,3504,313,0,21635,['Kent County']
17765,2826,RI,2483,74,0,02826,[None]
17766,96368,AP,542,266,0,96368,[None]
17767,62092,IL,2059,82,0,62092,['Greene County']
17768,56477,MN,5157,384,18,56477,['Wadena County']
17769,628,PR,15562,423,0,00628,[None]
17770,626,PR,368,112,0,00626,[None]
17771,70664,LA,11503,437,0,70664,[None]
17772,21201,ME,5713,230,0,21201,['Baltimore city']
17773,43518,OH,9501,379,0,43518,['Williams County']
17774,65606,MO,8001,48,0,65606,['Oregon County']
17775,27970,NC,4553,197,0,27970,['Washington County']
17776,724,PR,4123,361,0,00724,[None]
17777,668,PR,11217,38,0,00668,[None]
17778,15673,PA,13771,677,66,15673,[None]
17779,1453,MD,7513,282,0,01453,['Worcester County']
17780,85396,AZ,7715,437,38,85396,['Maricopa County']
17781,41040,KY,212,88,0,41040,['Pendleton County']
17782,70444,LA,3812,138,0,70444,['Tangipahoa Parish']
17783,80263,CO,1816,1263,178,80263,[None]
17784,72403,AR,2235,302,11,72403,[None]
17785,80007,CO,1109,60,0,80007,['Jefferson County']
17786,29731,SC,1308,158,0,29731,[None]
17787,807,NJ,46,12,0,00807,[None]
17788,34731,FL,6351,2963,596,34731,['Lake County']
17789,25165,WV,11741,773,0,25165,['Boone County']
17790,56128,MN,7198,490,58,56128,['Pipestone County']
17791,13608,NY,1951,26,0,13608,['Jefferson County']
17792,60070,IL,10281,629,0,60070,['Cook County']
17793,25818,WV,2859,335,0,25818,[None]
17794,15627,PA,24015,1198,12,15627,['Westmoreland County']
17795,69165,NE,2751,179,0,69165,['Lincoln County']
17796,97388,OR,10038,835,0,97388,[None]
17797,44680,OH,264,79,0,44680,['Tuscarawas County']
17798,52563,IA,5397,160,0,52563,['Keokuk County']
17799,34120,FL,9781,311,0,34120,['Collier County']
17800,19182,PA,806,59,0,19182,[None]
17801,78599,TX,16994,127,0,78599,[None]
17802,61924,IL,6660,323,0,61924,['Edgar County']
17803,50517,IA,5634,170,0,50517,['Kossuth County']
17804,97522,OR,1812,279,0,97522,['Jackson County']
17805,9244,ZZ,214,44,0,09244,[None]
17806,87313,NJ,1868,129,0,87313,[None]
17807,94038,CA,1117,71,0,94038,['San Mateo County']
17808,52553,IA,2341,181,0,52553,['Wapello County']
17809,84315,UT,127,32,0,84315,['Weber County']
17810,39813,TN,553,36,0,39813,['Calhoun County']
17811,50450,IA,1490,88,0,50450,['Winnebago County']
17812,22603,VA,488,33,0,22603,['Frederick County']
17813,46915,IN,6348,409,0,46915,['Carroll County']
17814,99119,WA,542,28,0,99119,['Pend Oreille County']
17815,15725,PA,7923,155,0,15725,['Indiana County']
17816,39404,MS,1468,61,0,39404,[None]
17817,48654,MI,77538,7234,378,48654,['Ogemaw County']
17818,56096,MN,19249,858,0,56096,['Le Sueur County']
17819,4949,ME,11646,655,29,04949,['Waldo County']
17820,30510,GA,345,132,0,30510,['Habersham County']
17821,31439,GA,7683,350,0,31439,[None]
17822,71061,LA,10173,169,0,71061,['Caddo Parish']
17823,37020,TN,2368,60,0,37020,['Bedford County']
17824,95457,CA,14581,2175,0,95457,['Lake County']
17825,31001,GA,21594,461,0,31001,['Wilcox County']
17826,99324,WA,206,130,43,99324,['Walla Walla County']
17827,77519,TX,4159,193,0,77519,['Hardin County']
17828,27846,NC,260,134,0,27846,['Martin County']
